0
19;169884,0.0772932,0.107327,0.298141,0.145983,0.0767089,0.257552,0.00936854,0.00869508,0.00765228,0.0369955,0.0885646
2;139757,0.0720095,0.11086,0.269205,0.139502,0.0877428,0.276462,0.00914169,0.0094987,0.00877257,0.0442197,0.109997
1;1.2258e+06,0.0680642,0.108065,0.268623,0.130206,0.0815723,0.293735,0.00866932,0.00913119,0.00904307,0.0497333,0.125595
18;147977,0.0728883,0.104836,0.28182,0.138967,0.0863061,0.269897,0.00889044,0.00967962,0.00889824,0.0452859,0.114944
33;83441,0.0676396,0.0971605,0.254051,0.136173,0.0701165,0.346208,0.0093876,0.00761262,0.00800103,0.0286514,0.0436029
16;212719,0.0757431,0.103732,0.293057,0.142927,0.0823058,0.264789,0.0070501,0.00932288,0.00817884,0.0374463,0.088177
32;712402,0.0715025,0.101821,0.284434,0.136661,0.0804963,0.278023,0.00826876,0.00844147,0.00887821,0.0470615,0.119706
8;130964,0.074253,0.1123,0.279709,0.140704,0.0823801,0.271855,0.00741936,0.0094772,0.00818407,0.038798,0.0918113
12;199023,0.0715637,0.104961,0.263704,0.143594,0.07112,0.314472,0.00907787,0.00920167,0.00719463,0.0305853,0.056185
23;173170,0.0726527,0.0976929,0.290903,0.141242,0.0758585,0.279315,0.0105662,0.007516,0.00856012,0.0423362,0.103407
11;507524,0.0706286,0.115595,0.258836,0.137831,0.0899009,0.282276,0.00952035,0.00979273,0.00890337,0.0449333,0.111117
10;155203,0.0726575,0.110739,0.26583,0.140984,0.0848646,0.283177,0.00864882,0.00962002,0.00867256,0.0417477,0.100502
14;472485,0.0782829,0.0960285,0.298735,0.154595,0.0707688,0.271712,0.0083382,0.00792586,0.00759229,0.0298786,0.0609464
27;108631,0.0737271,0.0967922,0.28587,0.142321,0.0840546,0.276059,0.00814234,0.00919527,0.00879783,0.0411756,0.0996179
221
4;211498,0.0691845,0.118824,0.254264,0.135129,0.0928226,0.283216,0.0100932,0.0101241,0.00927534,0.0465596,0.115919
3;584361,0.0711794,0.111085,0.270277,0.137531,0.0883414,0.275982,0.00933885,0.00973058,0.00894143,0.0456032,0.114616
26;32689,0.072398,0.106484,0.269951,0.145669,0.0764487,0.296904,0.00965171,0.0090058,0.00742256,0.0321457,0.0641661
28;3.12036e+06,0.0733742,0.0871253,0.301066,0.142103,0.080577,0.272782,0.00710552,0.0085976,0.00880869,0.0429723,0.106581
20;208711,0.0732502,0.107128,0.297132,0.140621,0.0785818,0.265749,0.00925836,0.0086581,0.00833298,0.0375379,0.087955
15;106317,0.0745655,0.108939,0.28862,0.141003,0.0827185,0.266601,0.00698838,0.00948044,0.00816963,0.037552,0.0878651
21;129752,0.0758569,0.0937461,0.291137,0.143113,0.0822503,0.276532,0.00753349,0.00889748,0.00844119,0.0373646,0.0859259
29;619087,0.0707842,0.104903,0.277874,0.13591,0.0847838,0.279252,0.00877227,0.00830782,0.00909066,0.046493,0.117154
17;424830,0.081469,0.090945,0.326032,0.159277,0.0690531,0.241353,0.00781411,0.00760298,0.00716914,0.0318708,0.0732222
31;599589,0.0708374,0.10186,0.282245,0.13627,0.0805254,0.281527,0.00829145,0.0084379,0.00882958,0.0467351,0.117872
25;114081,0.0743825,0.111702,0.276592,0.143236,0.0785325,0.278345,0.0100005,0.0088827,0.00817813,0.0372102,0.0855354
24;87675,0.0773527,0.0892082,0.337032,0.148698,0.0864941,0.245816,0.00728494,0.0077424,0.010028,0.015399,0.0088128
22;1.05466e+06,0.0713995,0.106625,0.291644,0.14032,0.0700942,0.277852,0.0100983,0.00743653,0.00845699,0.0420652,0.102927
13;188937,0.0641898,0.123977,0.247716,0.12211,0.0909167,0.299106,0.010122,0.0101332,0.0099924,0.0519849,0.130685
9;311908,0.0648164,0.123768,0.245472,0.123528,0.0926018,0.298483,0.01024,0.00964739,0.00984573,0.0513311,0.128387
6;149960,0.067879,0.0878979,0.276039,0.135571,0.0752301,0.333945,0.00935041,0.0076778,0.00878055,0.0234381,0.0253674
34;114434,0.0706955,0.0942759,0.275533,0.141914,0.0659519,0.325418,0.00817382,0.00739535,0.00726302,0.0262114,0.0385409
30;168493,0.0742508,0.106593,0.290968,0.143056,0.0831485,0.263187,0.00744137,0.00960064,0.00819188,0.0387969,0.0933341
5;592163,0.0706115,0.106679,0.269001,0.137148,0.0883415,0.283634,0.00907365,0.00955461,0.00925351,0.0445855,0.109626
7;1.60595e+06,0.0690789,0.106096,0.274364,0.132722,0.08216,0.287176,0.00857912,0.00876693,0.00910335,0.0484037,0.122224
19;169884,0.0762071,0.107994,0.298939,0.145455,0.0775047,0.256524,0.00942557,0.00882131,0.007696,0.0373769,0.0898977
2;139757,0.071501,0.110425,0.270819,0.138821,0.0882032,0.275575,0.00918932,0.00966182,0.00882294,0.0446559,0.111498
1;1.2258e+06,0.0672983,0.107561,0.268964,0.129669,0.0819202,0.294449,0.00860153,0.00913787,0.00845212,0.0501386,0.12688
18;147977,0.0721568,0.103908,0.282773,0.138191,0.0867584,0.270498,0.00891099,0.00985626,0.00903022,0.045715,0.116261
33;83441,0.0675198,0.0988333,0.255176,0.136865,0.0696835,0.342922,0.00935242,0.0077542,0.00786901,0.0289997,0.0454595
16;212719,0.074955,0.101425,0.295042,0.142889,0.0831019,0.264731,0.00712093,0.00941351,0.00826252,0.0378556,0.0895153
32;712402,0.0707362,0.10154,0.285026,0.136165,0.0797577,0.279313,0.00819878,0.00851255,0.00886827,0.0474616,0.12095
8;130964,0.0735987,0.11021,0.282013,0.140824,0.0834334,0.270712,0.00753626,0.00962029,0.00822315,0.0392076,0.0933074
12;199023,0.0713031,0.105209,0.265242,0.143986,0.0726483,0.310672,0.00928238,0.0090986,0.00726708,0.0309389,0.0579495
23;173170,0.0716461,0.100583,0.290273,0.140237,0.074511,0.280037,0.0103503,0.0075876,0.00856122,0.0427131,0.104591
11;507524,0.0701536,0.115348,0.260551,0.137143,0.0904732,0.280951,0.00959887,0.00989189,0.00893813,0.0453803,0.112681
10;155203,0.0721558,0.109696,0.268232,0.140932,0.0856448,0.281171,0.00873362,0.00979653,0.00866611,0.0421696,0.102165
14;472485,0.077852,0.0964233,0.300448,0.154486,0.0709374,0.269623,0.00836235,0.00801722,0.00753231,0.0302303,0.0624716
27;108631,0.0731253,0.0956433,0.287382,0.142012,0.0841099,0.276133,0.00816168,0.00932197,0.00889042,0.0415934,0.10102
222
4;211498,0.0686522,0.118651,0.25552,0.13423,0.0934656,0.28246,0.0101593,0.0103851,0.00934978,0.0470211,0.117415
3;584361,0.0705997,0.11054,0.271387,0.136798,0.0888695,0.275762,0.00936944,0.00994765,0.00903907,0.0460424,0.116031
26;32689,0.0719405,0.107396,0.270793,0.145432,0.077667,0.294246,0.00980138,0.00896308,0.00741871,0.0325259,0.0657913
28;3.12036e+06,0.0727642,0.0855495,0.301773,0.141827,0.0800382,0.274676,0.00706383,0.00862805,0.00879244,0.0433727,0.107733
20;208711,0.0720442,0.107597,0.296706,0.140064,0.0786658,0.266995,0.00918524,0.00877197,0.00833757,0.0379285,0.0890387
15;106317,0.0740137,0.106434,0.290568,0.140972,0.0837115,0.266338,0.00709321,0.00958224,0.00823766,0.0379634,0.0892227
21;129752,0.0753454,0.0924436,0.293201,0.142994,0.0822861,0.275956,0.00758266,0.008896,0.00849144,0.0377736,0.0873655
29;619087,0.070106,0.105163,0.278528,0.135374,0.0838123,0.280103,0.00867477,0.00846772,0.00903403,0.0469144,0.118454
17;424830,0.0807975,0.0912069,0.326952,0.15887,0.0691498,0.240809,0.00783411,0.00761004,0.00719929,0.032214,0.0744226
31;599589,0.0701199,0.101623,0.282802,0.135919,0.0797832,0.282618,0.0082357,0.00850672,0.00886656,0.0471353,0.119134
25;114081,0.0737936,0.112909,0.277883,0.142778,0.0789293,0.276107,0.0100645,0.00894142,0.00820877,0.0376005,0.0871116
24;87675,0.076153,0.0884723,0.33564,0.147872,0.0839895,0.252044,0.00702713,0.00777377,0.00985246,0.0158287,0.00946202
22;1.05466e+06,0.0705241,0.108723,0.290792,0.13949,0.0693422,0.278716,0.00988406,0.0078919,0.00832819,0.0424133,0.104053
13;188937,0.0632672,0.123859,0.247474,0.121217,0.0908274,0.300918,0.0100698,0.0102509,0.00995942,0.0524367,0.131945
9;311908,0.0639864,0.124166,0.245592,0.122604,0.0921529,0.299707,0.0101719,0.00985552,0.00987876,0.0517913,0.129723
6;149960,0.0672882,0.0895549,0.275381,0.135802,0.0737643,0.334397,0.00915049,0.00754163,0.00864731,0.0238118,0.0267488
34;114434,0.0705182,0.0952047,0.276746,0.142674,0.0658702,0.322449,0.00820172,0.00732447,0.00710382,0.0265391,0.0402309
30;168493,0.0735242,0.10457,0.292559,0.143101,0.0840709,0.262965,0.0075341,0.00954919,0.0082742,0.0392104,0.0946689
5;592163,0.0701208,0.106029,0.270233,0.136619,0.0884009,0.283572,0.00907059,0.00974858,0.00929845,0.0450246,0.111072
7;1.60595e+06,0.0683416,0.105769,0.274717,0.132305,0.0814132,0.288641,0.00849586,0.00885799,0.00921165,0.048812,0.12349
19;169884,0.0750608,0.108598,0.299343,0.145108,0.0783492,0.255778,0.00948487,0.00894234,0.00776484,0.0377623,0.0911795
2;139757,0.0709676,0.109837,0.272104,0.138186,0.0887696,0.275041,0.00924179,0.00986197,0.00891638,0.0450945,0.112941
1;1.2258e+06,0.0665372,0.107021,0.269072,0.12926,0.0825473,0.295018,0.00856922,0.00913976,0.00817166,0.0505456,0.12814
18;147977,0.0713901,0.104477,0.283407,0.137524,0.0856982,0.271358,0.00892862,0.00842137,0.00907029,0.0461464,0.11753
33;83441,0.0674146,0.10045,0.256189,0.137738,0.0694274,0.339436,0.00934213,0.00780077,0.00774333,0.0293458,0.0473015
16;212719,0.0741183,0.0991164,0.296677,0.14299,0.0838496,0.26498,0.00718569,0.00947928,0.00837239,0.0382688,0.0908073
32;712402,0.0699708,0.101145,0.28538,0.135811,0.0790444,0.280791,0.00814208,0.0085658,0.00890122,0.0478579,0.122167
8;130964,0.0728399,0.10809,0.283948,0.141079,0.0845643,0.269857,0.00765174,0.00976428,0.00828602,0.0396225,0.0947498
12;199023,0.070944,0.105736,0.266539,0.144457,0.0739982,0.307026,0.00946625,0.00900794,0.00734731,0.0313001,0.0596671
23;173170,0.0707376,0.103208,0.289496,0.139352,0.0732106,0.280913,0.0101439,0.00764045,0.00857567,0.0430832,0.105745
11;507524,0.0696574,0.114964,0.261951,0.136419,0.0911803,0.279998,0.00967685,0.010104,0.00901442,0.0458302,0.114181
10;155203,0.0716924,0.108956,0.270294,0.140817,0.0861999,0.279445,0.0088259,0.00959324,0.00867594,0.0425954,0.103761
14;472485,0.0774555,0.0967748,0.301957,0.154414,0.0712275,0.267588,0.00840012,0.00809731,0.00749148,0.0305828,0.0639515
27;108631,0.0725491,0.0943867,0.28861,0.141741,0.0842415,0.27646,0.00817826,0.00944193,0.00894098,0.0420115,0.102375
223
4;211498,0.0681028,0.118254,0.256448,0.133315,0.094284,0.28211,0.0102291,0.0106711,0.0094613,0.0474859,0.118849
3;584361,0.0700052,0.109791,0.272185,0.136123,0.0895011,0.27591,0.00940449,0.0101812,0.00916897,0.0464843,0.117395
26;32689,0.0714339,0.108481,0.271518,0.144957,0.0788753,0.291822,0.00993604,0.00892711,0.00738805,0.0329122,0.0673328
28;3.12036e+06,0.0721708,0.0854721,0.302295,0.141723,0.0780283,0.27654,0.00702699,0.00713166,0.00873522,0.0437704,0.108876
20;208711,0.0709241,0.10793,0.296012,0.139642,0.0788562,0.268317,0.0091297,0.00885076,0.00831228,0.0383195,0.0900985
15;106317,0.0733614,0.103935,0.292169,0.141111,0.0847098,0.266335,0.0071957,0.00967631,0.00832158,0.0383797,0.0905354
21;129752,0.0747529,0.09141,0.294955,0.143075,0.0820403,0.275584,0.00762359,0.00867219,0.00854315,0.0381827,0.0887638
29;619087,0.0694209,0.105213,0.278936,0.134998,0.0829824,0.281119,0.00859181,0.00858778,0.00902213,0.0473308,0.119721
17;424830,0.0801206,0.0914626,0.327548,0.158572,0.0692449,0.240494,0.0078481,0.00762966,0.00722032,0.0325578,0.0755897
31;599589,0.0694109,0.101277,0.28311,0.135704,0.0790252,0.283941,0.0081841,0.00856092,0.00893998,0.0475317,0.120368
25;114081,0.0731306,0.114058,0.278862,0.142458,0.0794951,0.274003,0.0101233,0.00905653,0.00815541,0.0379928,0.0886325
24;87675,0.0750484,0.0874782,0.334231,0.147426,0.0817183,0.257852,0.00679153,0.00779637,0.00965467,0.0162458,0.0101394
22;1.05466e+06,0.0697189,0.110388,0.289789,0.138795,0.0691653,0.279387,0.00973079,0.00816185,0.00804595,0.0427577,0.105157
13;188937,0.0623675,0.123587,0.246989,0.120447,0.0909861,0.302735,0.00997505,0.0103059,0.00978522,0.0528881,0.133178
9;311908,0.0631506,0.124315,0.245437,0.121815,0.0918015,0.301231,0.0101139,0.0100381,0.0099695,0.0522494,0.131026
6;149960,0.0668163,0.0911514,0.274744,0.136321,0.0723305,0.33446,0.00896535,0.0074178,0.00849934,0.0241781,0.0281562
34;114434,0.0703788,0.0962601,0.277863,0.143688,0.065851,0.319093,0.00823752,0.00723544,0.0069536,0.0268664,0.0419273
30;168493,0.0728581,0.102654,0.293798,0.143157,0.0848684,0.263036,0.00760195,0.00951041,0.00835331,0.0396285,0.0959546
5;592163,0.0696099,0.105173,0.271196,0.136166,0.0886359,0.283756,0.00907476,0.00995269,0.00933543,0.0454641,0.112471
7;1.60595e+06,0.0676208,0.105313,0.274856,0.132024,0.0807977,0.290172,0.00841658,0.00890336,0.00915669,0.0492165,0.124732
19;169884,0.0739548,0.109149,0.299351,0.144848,0.079206,0.255338,0.00954287,0.00905276,0.00785869,0.0381519,0.0924108
2;139757,0.0704186,0.109096,0.273068,0.137589,0.0894092,0.274883,0.00929929,0.0100672,0.00904668,0.0455359,0.114331
1;1.2258e+06,0.0657957,0.10647,0.26894,0.128973,0.0831677,0.295698,0.00855063,0.00913073,0.00816209,0.0509556,0.129381
18;147977,0.070623,0.104873,0.283769,0.13699,0.0848079,0.272364,0.00885202,0.0085119,0.00900226,0.0465724,0.11876
33;83441,0.0673205,0.102081,0.257095,0.138732,0.0692881,0.335793,0.00934666,0.00779135,0.00762022,0.0296907,0.0491142
16;212719,0.0733289,0.0969844,0.297955,0.143157,0.084353,0.265536,0.00724075,0.00935923,0.00848863,0.0386858,0.0920555
32;712402,0.0687444,0.103169,0.284008,0.13507,0.0784448,0.282313,0.0104835,0.00857983,0.0088249,0.0482506,0.123263
8;130964,0.0721111,0.105945,0.285491,0.14136,0.0857454,0.269305,0.00776586,0.00990041,0.00836766,0.040043,0.0961397
12;199023,0.0705712,0.106506,0.267609,0.144954,0.0752242,0.303467,0.00962748,0.00892809,0.00738534,0.0316681,0.0613393
23;173170,0.0698919,0.105595,0.288568,0.138624,0.0719532,0.281921,0.00995857,0.00768809,0.00858692,0.0434469,0.106877
11;507524,0.0691432,0.114427,0.263001,0.135705,0.0919973,0.279443,0.00976013,0.0103343,0.0091334,0.0462836,0.11562
10;155203,0.0712594,0.108273,0.272026,0.140666,0.0867548,0.277996,0.00890248,0.00961464,0.00869298,0.043024,0.105297
14;472485,0.0770706,0.0970992,0.303161,0.154385,0.0716253,0.265722,0.00844759,0.00817115,0.00745775,0.0309369,0.0653917
27;108631,0.0719924,0.0950191,0.289551,0.141525,0.0825069,0.276975,0.00819456,0.00761642,0.00893668,0.0424303,0.103686
224
4;211498,0.0675425,0.117652,0.257014,0.13243,0.0952278,0.28218,0.0103033,0.0109439,0.00960836,0.0479547,0.120225
3;584361,0.0693861,0.10896,0.27266,0.135534,0.0901393,0.276392,0.00944324,0.0102977,0.00928128,0.0469293,0.118714
26;32689,0.0709384,0.109678,0.272095,0.14442,0.0799781,0.289586,0.0100545,0.00893623,0.00749091,0.0333045,0.0688177
28;3.12036e+06,0.0711356,0.0878952,0.301068,0.141275,0.0762333,0.278235,0.00948491,0.00717022,0.00857334,0.0441581,0.109931
20;208711,0.069902,0.108169,0.295079,0.139354,0.0791885,0.269596,0.00909185,0.00890364,0.00822447,0.0387115,0.0911427
15;106317,0.0725555,0.101462,0.293403,0.141496,0.0856667,0.266615,0.00729445,0.00974809,0.00842966,0.0388009,0.0918056
21;129752,0.074,0.090317,0.296408,0.143465,0.0817985,0.27542,0.00762127,0.00872652,0.00859366,0.0385905,0.0901241
29;619087,0.0687365,0.105089,0.279088,0.134783,0.0822381,0.282323,0.00851902,0.0086836,0.00903718,0.0477432,0.120959
17;424830,0.0794196,0.0917014,0.327829,0.158329,0.0693462,0.240473,0.00785826,0.00765603,0.00724017,0.032902,0.0767178
31;599589,0.0682212,0.103489,0.281603,0.135063,0.0784243,0.285276,0.0106687,0.0085836,0.00882981,0.0479244,0.121476
25;114081,0.0723004,0.115265,0.2795,0.14238,0.0801036,0.272063,0.0101938,0.00907139,0.00812489,0.038388,0.0901002
24;87675,0.0740494,0.0862531,0.33279,0.147352,0.0796397,0.263264,0.00657862,0.00781441,0.00949181,0.0166516,0.0108453
22;1.05466e+06,0.0689479,0.111802,0.288612,0.138257,0.0697806,0.279499,0.00963138,0.00830633,0.00740812,0.0431011,0.106242
13;188937,0.0614932,0.123201,0.24627,0.119802,0.0917503,0.304143,0.00988448,0.010325,0.00920248,0.0533403,0.134386
9;311908,0.0623248,0.124248,0.245015,0.121145,0.0914899,0.303072,0.0100607,0.0101946,0.0100891,0.0527057,0.132299
6;149960,0.0664229,0.0926761,0.274119,0.137102,0.0709813,0.334161,0.00879548,0.0073203,0.00832523,0.0245373,0.0295837
34;114434,0.0703002,0.0974515,0.278848,0.144916,0.0658394,0.315452,0.00827889,0.00714286,0.00685292,0.0271936,0.0436286
30;168493,0.0722514,0.100757,0.294703,0.143242,0.0856122,0.263384,0.00764693,0.00953533,0.00842626,0.0400505,0.0971957
5;592163,0.0690793,0.106088,0.271872,0.135806,0.0871083,0.284142,0.00908763,0.00824695,0.00934214,0.0459047,0.113829
7;1.60595e+06,0.0669291,0.104747,0.274785,0.131878,0.0804283,0.291614,0.00833287,0.00892512,0.00894945,0.049618,0.125954
19;169884,0.0728983,0.109724,0.29894,0.144643,0.0800242,0.255225,0.00965288,0.00914057,0.00798036,0.0385458,0.0935929
2;139757,0.0698636,0.108207,0.273703,0.13704,0.0900956,0.27511,0.00935793,0.0102692,0.00920049,0.0459805,0.115672
1;1.2258e+06,0.0650925,0.105897,0.268577,0.128817,0.0837242,0.296523,0.00851293,0.00911501,0.00820172,0.0513693,0.130607
18;147977,0.0698558,0.10514,0.283844,0.136601,0.0841761,0.27339,0.00878855,0.00857447,0.00881206,0.0469939,0.119953
33;83441,0.0672353,0.103759,0.257841,0.13982,0.0692431,0.332067,0.00935994,0.00775824,0.00749497,0.030035,0.050895
16;212719,0.0726087,0.0952378,0.298902,0.143395,0.0844,0.26635,0.00726099,0.00900206,0.00857578,0.0391052,0.0932646
32;712402,0.067597,0.105278,0.282276,0.134401,0.0780947,0.283713,0.0105592,0.00857683,0.00858463,0.0486404,0.124332
8;130964,0.0714333,0.103779,0.286653,0.141652,0.0869557,0.269058,0.00787795,0.0100309,0.00846424,0.0404694,0.0974802
12;199023,0.0702257,0.107486,0.268353,0.145444,0.076373,0.300076,0.00977044,0.00886582,0.00739474,0.0320422,0.0629747
23;173170,0.0691045,0.107787,0.287493,0.138067,0.0709459,0.282798,0.00978251,0.00770217,0.00837603,0.0438043,0.107989
11;507524,0.0686199,0.11374,0.263706,0.135002,0.0928914,0.279299,0.00984673,0.0105663,0.00928606,0.0467411,0.117003
10;155203,0.0708473,0.107826,0.273426,0.140501,0.0871044,0.27684,0.00897895,0.00946074,0.00873521,0.0434554,0.106775
14;472485,0.0766593,0.0975872,0.304058,0.154353,0.0719408,0.264108,0.00850448,0.00806613,0.00743223,0.0312929,0.0667843
27;108631,0.0714783,0.095434,0.290279,0.141409,0.081031,0.277529,0.00808705,0.00772022,0.00879498,0.0428403,0.104962
225
4;211498,0.0669548,0.117017,0.257234,0.131589,0.0961612,0.282616,0.0103759,0.0110473,0.00972495,0.0484282,0.121551
3;584361,0.0687484,0.109919,0.272808,0.135051,0.0889881,0.277108,0.0094674,0.00858804,0.00931027,0.0473775,0.119992
26;32689,0.0705021,0.110942,0.272423,0.143926,0.0809007,0.287604,0.0101554,0.00897162,0.00769855,0.0337023,0.0702695
28;3.12036e+06,0.0702471,0.0900523,0.299738,0.141065,0.0746793,0.279682,0.00925972,0.00720466,0.00837787,0.0445368,0.110996
20;208711,0.0690115,0.108336,0.293911,0.139185,0.0796334,0.270818,0.00908035,0.00896336,0.00817166,0.0391051,0.0921792
15;106317,0.0717373,0.0990974,0.294243,0.142023,0.0864827,0.267189,0.00738351,0.0097297,0.00854498,0.039227,0.0930369
21;129752,0.0732328,0.0891477,0.297526,0.144049,0.0815642,0.275483,0.00761468,0.00879314,0.0086534,0.0389971,0.0914487
29;619087,0.0680804,0.104789,0.279003,0.134714,0.0815982,0.283663,0.00842542,0.00875922,0.00901356,0.0481519,0.122173
17;424830,0.0787038,0.0919064,0.327712,0.158064,0.0694672,0.2409,0.00786371,0.00769439,0.00725868,0.0332467,0.0778055
31;599589,0.0671562,0.105508,0.279896,0.134553,0.0780582,0.286514,0.0104867,0.0085896,0.00861409,0.0483141,0.122568
25;114081,0.0719448,0.113573,0.281371,0.14305,0.0809548,0.27032,0.00760528,0.00930149,0.00811351,0.0387862,0.0915982
24;87675,0.0731595,0.0848256,0.33128,0.14764,0.077706,0.268342,0.00638528,0.00782333,0.00936656,0.017047,0.0115817
22;1.05466e+06,0.0682046,0.113031,0.287214,0.13786,0.0709084,0.279334,0.00961277,0.00846925,0.00706147,0.0434476,0.10731
13;188937,0.0606485,0.122758,0.245298,0.119273,0.0927631,0.305463,0.00983565,0.010332,0.0089544,0.0537962,0.135575
9;311908,0.0615278,0.124013,0.24434,0.120581,0.0914162,0.304961,0.0100004,0.0102957,0.00998906,0.0531604,0.133547
6;149960,0.0660928,0.0941323,0.273463,0.138095,0.0697367,0.33359,0.00864244,0.0072363,0.00814397,0.0248898,0.0310264
34;114434,0.0702755,0.0970738,0.279701,0.146316,0.067474,0.311639,0.00832175,0.00874506,0.00681987,0.0275208,0.0453281
30;168493,0.0716971,0.0992342,0.295277,0.143376,0.0859102,0.264029,0.00768759,0.00921042,0.00853177,0.0404763,0.0983971
5;592163,0.0685657,0.106719,0.272317,0.135573,0.0858675,0.284619,0.00899026,0.00842379,0.00924732,0.0463376,0.115153
7;1.60595e+06,0.0662776,0.104104,0.274499,0.131862,0.0806349,0.292606,0.00826379,0.00893037,0.00838439,0.0500176,0.127162
19;169884,0.0724281,0.107587,0.299781,0.145055,0.0808028,0.255403,0.00707946,0.00920408,0.00808135,0.0389437,0.0948103
2;139757,0.0692928,0.107403,0.274007,0.136565,0.0906565,0.275647,0.00941395,0.0102422,0.0093002,0.0464285,0.11697
1;1.2258e+06,0.0644602,0.105302,0.267993,0.12876,0.0841111,0.297588,0.00847854,0.00910193,0.00835107,0.0517857,0.131824
18;147977,0.0690965,0.105317,0.283611,0.136349,0.0836609,0.274553,0.00875713,0.00862983,0.0087524,0.0474122,0.121114
33;83441,0.0671666,0.105505,0.258456,0.140953,0.0692786,0.328262,0.00937927,0.00771257,0.00737038,0.030379,0.0526354
16;212719,0.0719948,0.0937033,0.299546,0.143691,0.0841526,0.267387,0.00725125,0.00878415,0.00864532,0.0395249,0.0944417
32;712402,0.0665533,0.107285,0.280317,0.133847,0.0781813,0.284787,0.010453,0.00857121,0.00814624,0.0490284,0.125384
8;130964,0.0708485,0.102029,0.287431,0.141929,0.0877399,0.269121,0.00798537,0.00973307,0.00857502,0.0409019,0.0987759
12;199023,0.0698976,0.10838,0.268783,0.14585,0.0777548,0.296913,0.00989921,0.00907934,0.00737372,0.032422,0.0645662
23;173170,0.0683878,0.10937,0.286256,0.137658,0.0707127,0.283459,0.00964608,0.00815957,0.00808877,0.0441566,0.109085
11;507524,0.0680899,0.112906,0.264067,0.134326,0.0938567,0.279552,0.00993303,0.0107946,0.00944346,0.0472031,0.118336
10;155203,0.0704547,0.107424,0.274489,0.140371,0.0873927,0.27598,0.00901818,0.00945547,0.00878711,0.0438885,0.108203
14;472485,0.0762424,0.0977787,0.304708,0.154328,0.0723655,0.262926,0.00829802,0.00815034,0.00740705,0.0316505,0.0681318
27;108631,0.0710045,0.0956721,0.290781,0.141402,0.0797603,0.278137,0.00799537,0.00780032,0.0086791,0.043243,0.106206
226
4;211498,0.0663374,0.118632,0.257115,0.130824,0.0948462,0.283338,0.0104266,0.00892472,0.00977654,0.0489064,0.122833
3;584361,0.0681243,0.110619,0.27269,0.134703,0.0881102,0.277934,0.00938316,0.00875534,0.00921778,0.0478198,0.121239
26;32689,0.0707278,0.108998,0.274451,0.144256,0.0814091,0.286053,0.00706672,0.00901973,0.00815641,0.0341047,0.0717712
28;3.12036e+06,0.0694974,0.0919778,0.298273,0.141098,0.0732871,0.280958,0.00906653,0.00723766,0.00825758,0.0449077,0.112076
20;208711,0.0682492,0.108472,0.292526,0.139155,0.0801474,0.271949,0.00909099,0.0090052,0.00814288,0.0395009,0.0932143
15;106317,0.0710109,0.0972608,0.294705,0.142602,0.0867225,0.268042,0.00745099,0.00928081,0.0086547,0.0396571,0.094233
21;129752,0.0725437,0.0879017,0.298312,0.144737,0.081349,0.275755,0.00760598,0.00885797,0.00870346,0.0394025,0.0927401
29;619087,0.0674637,0.104348,0.278686,0.134771,0.0809847,0.28519,0.00835115,0.00882203,0.00905194,0.0485574,0.123367
17;424830,0.0779874,0.0921027,0.327426,0.157718,0.0695836,0.24159,0.00786498,0.00770394,0.00727223,0.0335921,0.0788342
31;599589,0.0662143,0.107422,0.277969,0.134132,0.0781546,0.287406,0.0103838,0.00859113,0.00815744,0.0487019,0.123645
25;114081,0.0715833,0.111901,0.2829,0.14377,0.0818485,0.268809,0.00769255,0.00936798,0.00813355,0.0391887,0.0930493
24;87675,0.0719019,0.0863416,0.327732,0.147614,0.0758489,0.273129,0.00931177,0.00781671,0.00929327,0.0174329,0.0123346
22;1.05466e+06,0.067481,0.114226,0.28556,0.137595,0.0722095,0.279128,0.00965849,0.00855003,0.00696563,0.0437998,0.108362
13;188937,0.0598465,0.122279,0.244077,0.118848,0.0937296,0.306963,0.00980508,0.0103373,0.00899568,0.0542571,0.13675
9;311908,0.0607719,0.123641,0.243432,0.120124,0.0916408,0.306777,0.00992514,0.0103537,0.0097669,0.0536147,0.134777
6;149960,0.0657582,0.0955052,0.272666,0.139172,0.0690057,0.332656,0.00888683,0.00756527,0.00796921,0.0252361,0.0324685
34;114434,0.070279,0.0970429,0.280303,0.147811,0.0688795,0.307828,0.00852242,0.0086026,0.00689803,0.0278563,0.0470183
30;168493,0.0711997,0.0979094,0.295553,0.143568,0.0858917,0.264975,0.00769725,0.00902618,0.00865451,0.0409035,0.0995646
5;592163,0.0680742,0.107094,0.272527,0.135464,0.0848955,0.285181,0.00890209,0.00858525,0.00915073,0.0467643,0.116448
7;1.60595e+06,0.0656916,0.103428,0.273982,0.13194,0.081105,0.293436,0.00823111,0.00892894,0.00811687,0.0504181,0.128357
19;169884,0.0719896,0.105672,0.300302,0.145518,0.081342,0.255831,0.00713779,0.00904344,0.00815247,0.0393455,0.0959912
2;139757,0.068711,0.108478,0.273989,0.136188,0.0893467,0.276408,0.00944022,0.00844722,0.00932086,0.0468793,0.118229
1;1.2258e+06,0.0638909,0.104682,0.267202,0.128804,0.0843555,0.29886,0.00844944,0.00909665,0.00848327,0.052204,0.133033
18;147977,0.0683632,0.105413,0.283077,0.13622,0.0831475,0.275951,0.00873388,0.00868561,0.00880598,0.0478279,0.122249
